input,entity,label
"리뷰 쓰는건 자유라고 보내주셨지만 폴탈때, 러닝할때 일주일 정도 입어보고 맘에들어서 쓰는 후기💓!!",제품 전체#일반,2
아나 볼수록 신기하네,제품 전체#일반,2
저는 사실 그런것도 좀 신경쓰이는 부분이었는데 이 리페어크림 바르면 각질을 억지로 뜯어내는게 아니다보니 상처 걱정을 싹 덜 수 있었죱!,본품#품질,2
무엇보다 피부자극이 적어서 좋은듯~,본품#품질,2
선크림이 진짜 기능성으로 잘나왔네요~,제품 전체#일반,2
한 오분 정도가 지나면 흡수가 싹 되더라구요.,본품#품질,2
역시 육아는 아이템빨이라더니 윙하우스에 정말 좋은 제품들 많네요,브랜드#일반,2
순하고 사용하기 굿!,본품#품질,2
"제가 사용해보니 캐터피는  묶을 필요도 없고, 풀릴 필요없는 신발끈이고 캐터피 신발끈은 신축성이 좋아서  사용했을 때 발이 더 편하다는 점 다른 제품과 비교하여 이 제품만이 가지고 있는 의미있는 특이점이 아닐까 싶어요",제품 전체#품질,2
편리한 펌핑타입에 가격도 굿!,패키지/구성품#편의성,2
그립감도 좋고 바람세기온도 LED램프도 있구요,본품#품질,2
양지의 그녀가 내가 생각하는 게 맞는지 모르겠다.,,2
와~~ 생각보다 상당히 넓이가 크네요!!!,본품#일반,2
보습시 도움되는 스킨케어성분함유,본품#품질,2
#대박추천 👍🏻👍🏻👍🏻👍🏻,제품 전체#일반,2
"봄도 오고 피부도 푸석해서 최근에 #플라본세럼 을 사전출시전에 협찬받아서 써봤는데, #솔직한후기 로는 냄새는 #호블호 갈림..",본품#일반,2
"개봉전부터 논란이 있었다고 하던데, 그런 건 잘 모르겠고!!",영화#일반,2
#클런치 와 #크로스 두가지 연출가능,제품 전체#품질,2
8가지 시리즈라 기분에 따라 골라 사용할수 있으며 두가지 조합하면 또다른 향으로 사용이 가능하니 완전 마음에 들어 추천합니다^^,본품#다양성,2
#저자극 #약산성포뮬라 인데 부드러운 젤제형이라 사용감이좋으며 은은한꽃향으로 기분까지 좋아요,본품#일반,2
무더운 여름 에어컨 틀어놓고 고 앞에 마루를 틀어주면 시원한 공기를 순환시켜 실내를 골고루 시원하게 해줘요~,제품 전체#품질,2
그리고 유분기는 잡아주고 피부 생기 톤업,본품#품질,2
디자인도 넘이쁘고 정말 #연말선물 괜찮은 아이템♥,제품 전체#일반,2
💬 난 올인원 넘좋아 ㅋㅋ,본품#편의성,2
ㅋㅋㅋㅋㅋㅋ미친거아냐 여기 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,제품 전체#품질,2
#모두니트 쵝오👍,제품 전체#일반,2
#초밀착 #마스크추천 은 이런거다!,본품#품질,2
내가 좋아하는 #고양이티셔츠 🐱,제품 전체#일반,2
신개념 바디 힐링,제품 전체#일반,2
피부에 촉촉함을 잔뜩 주고 #시카보습 까지 해주니 지친피부 지켜요,본품#품질,2
애기용도 잇고 온가족 다 사용할수 잇는 브랜드라 전 만에 들더라구요~,브랜드#일반,2
씬이나서 잘노니 엄마도 기분굿,제품 전체#일반,2
유해의심성분 무첨가로 안심할 수 있는 #핸드워시,본품#품질,2
오일이라 묵직할 것 같지만 산뜻한 텍스처로 끈적임 없는 마무리!,본품#품질,2
굉장히 `평범`한 영화.,영화#일반,2
"전성분 그린등급 , 유기농원료를 사용해서 믿고 사용할 수 있어요 🌿",본품#품질,2
"케이스도 넘 예쁘고, 사이즈도 완전 크죠?ㅎㅎ",패키지/구성품#디자인,2
자연에서 얻은 명품 물티슈인 #블랑슈 사용중이예요~,제품 전체#일반,2
재밌게 본 사람도 있겠고 별로인 사람도 있겠지만 난 재미있게 봤다.,영화#일반,2
#워터크림 으로 초크초크 #스킨케어 마무리 제대로,본품#품질,2
깨끗한 편안함 레이몬매트리스,제품 전체#품질,2
EGW 인증된 저자극 안심성분제품으로만 사용하고 작은거품들이 아기의 몸 구석구석을 꼼꼼하게 닦아주며 세정력도 좋으면서 이물감없이 뽀득뽀득 씻겨지는 기분이였어요,본품#품질,2
#패밀리치약 으로 당첨^^,제품 전체#일반,2
"요즘 같은 무더위에 지친피부, 예민하고 민감한 피부에 딱~좋아요",제품 전체#일반,2
#미국판매1위 #바니크림 진짜 넘좋네요,제품 전체#인지도,2
헤헤 좋아하네~~^^,제품 전체#일반,2
왠지 좋아보인다.,제품 전체#일반,2
크림쓰고 엄청 만족스러웠는데 치약도 맘에 쏙! ㅋ,제품 전체#일반,2
2019년 나와 함께할 새로운 노트북 찾으신다면 삼성 노트북 Pen S와 함께 해보세요!,제품 전체#일반,2
퀄리티 대박이고 너무너무 이뽀여😘,제품 전체#품질,2
시어머님이 #선물 해주신 #패딩 맘에 쏙들고 🎶,제품 전체#일반,2
화한 느낌의 개운한 #유기농치약,본품#품질,2
세계적으로 사랑받는 이유를 충분히 느낄 수 있는 #아이기저귀,제품 전체#인지도,2
탑투토워시 하나로 샴푸까지 되니깐 샤워시키기도 간편해~😄,본품#편의성,2
발리고 나선 되게 부드럽게 밀착🙋🏻‍♀️,본품#품질,2
안전한 르주르 선물용으로도 최고네요🖒,제품 전체#일반,2
디테일한 온도 설정도 가능하고 취향에 맞게 타격감과 연무량도 조절되요,제품 전체#품질,2
#데일리템 으로 강츄해!!,제품 전체#일반,2
다만 넷북 이용시에는 역시 마우스는 작아야 편하니 이런 점을 감안한다면 불가피한 크기.,제품 전체#편의성,2
"오븐에 생선그릴, 가스렌지, 수도꼭지까지 전부 조작가능 !",제품 전체#일반,2
피부에 에센스가 잘 흡수되어 피부촉촉함 뿐만 아니라 광채와 탄력 모공케어까지 관리 OK!,본품#품질,2
운동 끝나고 승모근 쪽 당길때도 마사지하기에도 좋고!👏🏻👏🏻,본품#품질,2
아이들이 좋아하는 #프리파라 캐릭터로 아이들 취향저격!!,제품 전체#디자인,2
가성비 좋아서 쓰고 있는데.. 자주 갈아줘도 부담없고 ^^.. 아이도 활동하는데 무리없고..,제품 전체#가격,2
파우치에 쏙 넣고 자주 자주 발라줘야겠어요,제품 전체#일반,2
박휘순은 능글능글한 캐릭터와는 아주 잘 어울리지만 집중이 안 될 정도로 개인적인 호감이 떨어져서 그거 하나 아쉬웠음.,배우#일반,2
혼밥할때나 혼술할때 간편하게 꺼내 사용하는 작은 상이 필요했는데 내가 좋아하는 화이트 컬러에 적당한 무게감이라 이거 완전 딱 맘에 든다 히히,제품 전체#일반,2
#콤부차에센스 는 특히 좋은 것 같아요!,제품 전체#일반,2
근데 그린 고블린이 나오면 여주인공인 그웬 트웨이시 역시 예정된 결말이 기다리고 있으니 안타까울 따름.,시나리오#일반,2
"루즈한 느낌은 있지만, 그 덕분에 생각하며 감상할 시간이 풍족했던 것 같다.",영화#일반,2
향도좋은데 촉촉하게 발리고 흡수력도 좋아요,본품#품질,2
저자극 비누라서 세정력 떨어질 줄 알았는데.. 노노노~~,본품#품질,2
지금 입었는데 매우 따뜻하고 따갑다,제품 전체#품질,2
“Have a Good Night with 설안팩”,제품 전체#일반,2
빠른흡수력 Good!,본품#품질,2
"하지만, 초자연적 혼령과 악령의 저주를 밝히는 영화들에 대해 큰 흥미를 못 느끼는 관객들이라면 `아쉽다`고 생각할 것이다.",영화#일반,2
지속력도 좋아요 ❣️,본품#품질,2
묵직한 메시지를 기대했다면 다소 아쉬움을 느낄 수 있기 때문이다.,시나리오#일반,2
존슨즈하면 떠오르는 베이비 파우더 향의 #핑크로션 과 연보라색 #베드타임로션 파스텔톤의 NEW #존슨즈 패키지가 예쁘더라고요~,패키지/구성품#디자인,2
바른자세로 앉게해주니 굽은등도 펴지고 S라인 만들기에도 도움주는것 같고 ㅎㅎ,제품 전체#일반,2
외출전 화사하게 #에스투엔디 #톤업크림 사용하고있어요!,본품#품질,2
숨바꼭티 몇개 더 사고싶네요😁,제품 전체#일반,2
한 남자의 생존을 위한 고군분투를 지켜보는 과정이 지루하지만은 않다.,영화#일반,2
"다만 감독이 사진작가만 하던 사람인지라 감독으로써의 경험이 부족하여 문제가 있지 않을까 싶긴 했지만 일단 원작 만화가 있어 스토리는 어느정도 보장되어 있었고, 실력있는 연출가나 각본가들 덕분인지 영화에는 큰 무리는 없었다.",감독#일반,2
아이와함께 사용해서좋다,제품 전체#일반,2
강력추천 해드립니다,제품 전체#일반,2
화학적 합성향을 사용하지 않은 자연 그대로의 향으로 프랑스 장인상을 2회나 수상한 디퓨저,본품#일반,2
어릴땐 미니스커트 참 좋아했는데 살찌고 나서 부터인가.. 롱롱~~ 발목까지 다 덮어버리는 스커트만 입다가 ㅋㅋ 오랜만에 #에잇세컨즈 에서 #취향저격 룩 발견!,제품 전체#일반,2
"한국영화에선 본 적 없던 액션과 화면 구성은 확실히 신선했지만, 바로 그때문에 호불호가 갈릴 수도 있다는 생각도 든다",영상/시각 요소#일반,2
푸석푸석 해보이기 까지 하니 한살이라도 어릴때 관리하자 하고 만난 더마허브 마스크팩 ~!,제품 전체#일반,2
정말 요즘 없어서는 안될 내 화장대의 필수템들!,제품 전체#일반,2
부담스럽지 않은 누드톤이라 언제 어디서든 데일리로 사용해야겠어요!,본품#일반,2
밴드도 올리브그린과 블랙이 있었는데 알도 까만데 줄까지 까만 건 싫고 국방색은 너무 군인스럽나 싶지만 사실 아무래도 상관없다.,본품#일반,2
은은한 향이 너무 좋아 매료된다!,본품#일반,2
나의 #애정템 #네추럴플로럴클렌징오일,제품 전체#일반,2
손쉬운 잠금해제버튼으로 살짝 눌러주면 탈거도 빨라요!,본품#편의성,2
10배이상의 에센스를흡수하여 피부에 전달~,본품#품질,2
이희 #인핸싱샴푸 매일하며 좋아지는 느낌:),본품#품질,2
"시트자체만으로도 보습효과와 쿨링, 진정효과에 도움을준다고하니 진짜 대박템이죠?",본품#품질,2
#미니언즈덕후 라면~~ 이건 꼭 #구매각 #소장각 입니당!,제품 전체#일반,2
아기부터 6살까지 다사용할수 있으니 우리집은 베이비댐 #욕조칸막이 하나면 #아기목욕 끝이네요❣,제품 전체#일반,2
#AHC내추럴퍼펙션선스틱 투명한 스틱형이라 부담없이 덧바를 수 있고 가볍고 순한느낌이 참 좋아요~,본품#품질,2
일단 텍스처는 밤제형에 가깝고 발림성도 무게감있게 발림.,본품#품질,2
#맘에들어,제품 전체#일반,2
요고 바르고 간날은 피부톤도 환해지고~ 생기 뿜뿜,본품#품질,2
손에 묻히지 않아도 되고 자외선차단 톤업까지 챙기자구요~,패키지/구성품#편의성,2
퀄리티 대박이고 너무너무 이뽀여😘,제품 전체#디자인,2
이제 #피부진정 #민감한피부 케어 이걸로 할래요~,제품 전체#일반,2
하우스 뮤직이나 일렉음악을 들으시는 분이면 6만원이라는 가격에도 나쁘지 않은 이어폰이라고 본다.,제품 전체#가격,2
매장에서 꽤 괜찮은 놈을 세일해서 99000원에 파는 걸보고 홀딱 반했는데 한 번에 두 켤레를 살 수는 없었고 신어보니 무게감이 루나를 따라갈 수 없어서 일단 포기했다.,제품 전체#일반,2
물부터 다른 #초정광천수 가 들어가 산뜻하고 촉촉하게..♡,본품#품질,2
한번 쓰면 계속 사용하게 된다더니~ 저도 이제 #블랙미라클 꾸준히 쓸것 같아요,제품 전체#일반,2
무려 7kg가 넘어 무겁고.. 들어보다가 집게 사이에 손가락 껴서 아팠고..,상품#일반,2
그리고 전날 바르고 자면 아침에 화장잘먹고 😉,본품#품질,2
피부에 영양분이 그대로 흡수되서 케어가 너무 잘되요~~,본품#품질,2
부드럽게 발리며끈적임없이 촉촉해지면서 피부재생에 도움이 되며 매일 한화고 깨끗한 #피부관리 중이지요,본품#품질,2
건강한 영양성분으로 아이부터 노인까지 사용할 수 있어요!!,본품#품질,2
